CollectionCode	StructuredFormula	StructureType	Reference	StandardisedCellParameter	FormulaUnitsPerCell	Temperature	Pressure	SumFormula	MeasuredDensity	
169032	Sn O2	Rutile-TiO2	Journal of Chemical Physics (2010) 132, (*) p194702-1-p194702-8	4.7178 4.7178 3.1257 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
169622	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.5922 4.5922 2.9576 90.000 90.000 90.000	2	296.00	0.101325	O2 Ti1		
169623	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.5961 4.5961 2.9616 90.000 90.000 90.000	2	366.00	0.101325	O2 Ti1		
169624	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6007 4.6007 2.9648 90.000 90.000 90.000	2	459.00	0.101325	O2 Ti1		
169625	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6034 4.6034 2.9678 90.000 90.000 90.000	2	553.00	0.101325	O2 Ti1		
169626	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6068 4.6068 2.9704 90.000 90.000 90.000	2	646.00	0.101325	O2 Ti1		
169627	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6105 4.6105 2.9731 90.000 90.000 90.000	2	739.00	0.101325	O2 Ti1		
169628	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6119 4.6119 2.9743 90.000 90.000 90.000	2	786.00	0.101325	O2 Ti1		
169629	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6141 4.6141 2.9758 90.000 90.000 90.000	2	832.00	0.101325	O2 Ti1		
169630	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6154 4.6154 2.9777 90.000 90.000 90.000	2	879.00	0.101325	O2 Ti1		
169631	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6170 4.6170 2.9790 90.000 90.000 90.000	2	926.00	0.101325	O2 Ti1		
169632	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6189 4.6189 2.9810 90.000 90.000 90.000	2	972.00	0.101325	O2 Ti1		
169633	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6206 4.6206 2.9824 90.000 90.000 90.000	2	1019.00	0.101325	O2 Ti1		
169634	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6227 4.6227 2.9839 90.000 90.000 90.000	2	1065.00	0.101325	O2 Ti1		
169635	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6247 4.6247 2.9852 90.000 90.000 90.000	2	1112.00	0.101325	O2 Ti1		
169636	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6262 4.6262 2.9864 90.000 90.000 90.000	2	1159.00	0.101325	O2 Ti1		
169637	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6280 4.6280 2.9882 90.000 90.000 90.000	2	1205.00	0.101325	O2 Ti1		
169638	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6309 4.6309 2.9907 90.000 90.000 90.000	2	1299.00	0.101325	O2 Ti1		
169639	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6355 4.6355 2.9938 90.000 90.000 90.000	2	1392.00	0.101325	O2 Ti1		
169640	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6382 4.6382 2.9973 90.000 90.000 90.000	2	1485.00	0.101325	O2 Ti1		
169641	Ti O2	Rutile-TiO2	Open Mineralogy Journal (2009) 3, (*) p1-p11	4.6403 4.6403 3.0003 90.000 90.000 90.000	2	1578.00	0.101325	O2 Ti1		
183984	Sn O2	Rutile-TiO2	Physica B: Condensed Matter (Amsterdam, Netherlands) (2012) 407, (*) p624-p628	4.7394 4.7394 3.1877 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
184324	Sn O2	Rutile-TiO2	Journal of Physics and Chemistry of Solids (2012) 73, (7) p943-p947	4.7880 4.7880 3.1900 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
184325	Sn O2	Rutile-TiO2	Journal of Physics and Chemistry of Solids (2012) 73, (7) p943-p947	4.7900 4.7900 3.1990 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
184326	Sn O2	Rutile-TiO2	Journal of Physics and Chemistry of Solids (2012) 73, (7) p943-p947	4.8050 4.8050 3.2050 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
184420	Sn O2	Rutile-TiO2	Journal of Alloys and Compounds (2012) 523, (*) p83-p87	4.8000 4.8000 3.2050 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
193266	Ti O2	Rutile-TiO2	Diyala Journal for Pure Sciences (2013) 9, (2) p108-p119	4.5925 4.5925 2.9589 90.000 90.000 90.000	2	293.00	0.101325	O2 Ti1		
193268	Ti O2	Rutile-TiO2	Diyala Journal for Pure Sciences (2013) 9, (2) p108-p119	4.5925 4.5925 2.9589 90.000 90.000 90.000	2	293.00	0.101325	O2 Ti1		
193270	Ti O2	Rutile-TiO2	Diyala Journal for Pure Sciences (2013) 9, (2) p108-p119	4.6125 4.6125 2.9738 90.000 90.000 90.000	2	293.00	0.101325	O2 Ti1		
197985	Ti O2	Rutile-TiO2	Transactions and Journal of the British Ceramic Society (1984) 83, (0307-7357) p32-p37	4.5929 4.5929 2.9591 90.000 90.000 90.000	2	298.00	0.101325	O2 Ti1		
197986	Sn O2	Rutile-TiO2	Transactions and Journal of the British Ceramic Society (1984) 83, (0307-7357) p32-p37	4.7380 4.7380 3.1180 90.000 90.000 90.000	2	299.00	0.101325	O2 Sn1		
198208	Sn O2	Rutile-TiO2	Transactions of the Faraday Society (1932) 28, (*) p522-p529	4.7300 4.7300 3.1800 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
200391	Ti O2	Rutile-TiO2	Kristallografiya (1977) 22, (*) p1253-p1258	4.5900 4.5900 2.9600 90.000 90.000 90.000	2	293.00	0.101325	O2 Ti1	4.264	
230265	Ge O2	Rutile-TiO2	Physics and Chemistry of Minerals (2018) 45, (4) p367-p379	4.2497 4.2497 2.8192 90.000 90.000 90.000	2	2120.00	39100	Ge1 O2		
230789	Sn O2	Rutile-TiO2	Journal of Alloys and Compounds (2017) 691, (*) p514-p523	4.7350 4.7350 3.1847 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
241553	Sn O2	Rutile-TiO2	Journal of Electroanalytical Chemistry (2016) 778, (*) p7-p11	4.7480 4.7480 3.2920 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
258168	Sn O2	Rutile-TiO2	Journal of Alloys and Compounds (2017) 692, (*) p515-p521	4.7384 4.7384 3.1872 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
259459	Sn O2	Rutile-TiO2	Journal of Materials Science Letters (1990) 9, (*) p1106-p1108	4.7380 4.7380 3.1880 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
259460	Sn O2	Rutile-TiO2	Journal of Materials Science Letters (1990) 9, (*) p1106-p1108	4.7710 4.7710 3.2110 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
259461	Sn O2	Rutile-TiO2	Journal of Materials Science Letters (1990) 9, (*) p1106-p1108	4.7840 4.7840 3.2160 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
259462	Sn O2	Rutile-TiO2	Journal of Materials Science Letters (1990) 9, (*) p1106-p1108	4.7370 4.7370 3.1650 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
259463	Sn O2	Rutile-TiO2	Journal of Materials Science Letters (1990) 9, (*) p1106-p1108	4.7360 4.7360 3.1910 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
259464	Sn O2	Rutile-TiO2	Journal of Materials Science Letters (1990) 9, (*) p1106-p1108	4.7350 4.7350 3.1900 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
259465	Sn O2	Rutile-TiO2	Journal of Materials Science Letters (1990) 9, (*) p1106-p1108	4.7310 4.7310 3.1850 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
259813	Sn O2	Rutile-TiO2	Sensors and Actuators, B Chemical (2017) 238, (*) p264-p273	4.7420 4.7420 3.1844 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
259814	Sn O2	Rutile-TiO2	Sensors and Actuators, B Chemical (2016) 237, (*) p133-p141	4.7437 4.7437 3.1901 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
262771	Sn O2	Rutile-TiO2	Journal of the American Chemical Society (2012) 134, (15) p6785-p6792	4.6667 4.6667 3.1443 90.000 90.000 90.000	2	523.00	0.101325	O2 Sn1		
604436	Nb0.94 O2	Rutile-TiO2	Journal of Solid State Chemistry (1986) 63, (3) p386-p390	4.7840 4.7840 3.0290 90.000 90.000 90.000	2	293.00	0.101325	Nb0.94 O2		
637460	Ge O2	Rutile-TiO2	Journal of Applied Crystallography (1991) 24, (2) p111-p118	4.3975 4.3975 2.8625 90.000 90.000 90.000	2	293.00	1	Ge1 O2		
637464	Ge O2	Rutile-TiO2	Transactions and Journal of the British Ceramic Society (1984) 83, (0307-7357) p32-p37	4.3980 4.3980 2.8620 90.000 90.000 90.000	2	298.00	0.101325	Ge1 O2		
637465	Ge O2	Rutile-TiO2	Zeitschrift fuer Physikalische Chemie, Abteilung B: Chemie der Elementarprozesse, Aufbau der Materie (1932) 17, (*) p172-p176	4.3900 4.3900 2.8590 90.000 90.000 90.000	2	293.00	0.101325	Ge1 O2		
645141	Nb O2	Rutile-TiO2	Papers - Norwegian Academy of Sciences and Letters, [Section] 1: Mathematics-Natural Sciences Section (1926) 1926, (1) p5-p21	4.7700 4.7700 2.9600 90.000 90.000 90.000	2	293.00	0.101325	Nb1 O2		
645142	Nb O2	Rutile-TiO2	Transactions and Journal of the British Ceramic Society (1984) 83, (0307-7357) p32-p37	4.8460 4.8460 2.9920 90.000 90.000 90.000	2	298.00	0.101325	Nb1 O2		
647465	Sn O2	Rutile-TiO2	High Temperatures - High Pressures (1971) 3, (*) p325-p331	4.7380 4.7380 3.1880 90.000 90.000 90.000	2	288.00	0.101325	O2 Sn1		
647469	Sn O2	Rutile-TiO2	Powder Diffraction (1989) 4, (3) p156-p159	4.7382 4.7382 3.1871 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
647470	Sn O2	Rutile-TiO2	Papers - Norwegian Academy of Sciences and Letters, [Section] 1: Mathematics-Natural Sciences Section (1926) 1926, (1) p5-p21	4.7500 4.7500 3.1900 90.000 90.000 90.000	2	293.00	0.101325	O2 Sn1		
647553	Ti O2	Rutile-TiO2	Papers - Norwegian Academy of Sciences and Letters, [Section] 1: Mathematics-Natural Sciences Section (1926) 1926, (1) p5-p21	4.5800 4.5800 2.9500 90.000 90.000 90.000	2	293.00	0.101325	O2 Ti1		
7146	Hf O2	Zirconia-ZrO2(HT)	Acta Materialia (2018) 161, (*) p127-p137	3.6472 3.6472 5.3293 90.000 90.000 90.000	2	293.00	0.101325	Hf1 O2		
173966	Hf O2	Zirconia-ZrO2(HT)	Physical Review B: Condensed Matter and Materials Physics (2005) 72, (*) p144107-1-p144107-9	3.5775 3.5775 5.1996 90.000 90.000 90.000	2	293.00	0.101325	Hf1 O2		
35181	Nb O2		Zeitschrift fuer Naturforschung, Teil B: Anorganische Chemie, Organische Chemie (1982) 37, (*) p1361-p1368	9.6930 9.6930 5.9850 90.000 90.000 90.000	16	293.00	0.101325	Nb1 O2		
